user_id,experiment_name,variant,assignment_ts
817c73ab-a373-4376-8b77-bdfad5d2e79e,onboarding_simplification,A,2025-03-30 08:42:00
43ce6c00-7e1d-4c1c-8348-04acdaf89862,onboarding_simplification,A,2025-03-30 09:00:00
a12511ed-25b9-4757-8c73-90e5a9604a61,onboarding_simplification,B,2025-03-30 09:11:00
81fa34e2-959a-481f-b834-5abe2cfe2209,onboarding_simplification,B,2025-03-30 09:50:00
5f705a0c-fe5f-49a5-a6d4-da46ed2d3d9d,onboarding_simplification,B,2025-03-30 10:57:00
87066d71-2370-4743-bf93-b2b48c530e80,onboarding_simplification,A,2025-03-30 11:11:00
daea8c82-5040-4b8e-b6fe-ebd9d046aa81,onboarding_simplification,A,2025-03-30 12:06:00
43684e42-b124-4005-8fdf-ab02602e4e3a,onboarding_simplification,A,2025-03-30 12:29:00
266d798c-df03-4b2e-af62-1b234adbaa12,onboarding_simplification,B,2025-03-30 13:11:00
05f0670e-2f08-4b67-afda-7fce0a725ef6,onboarding_simplification,A,2025-03-30 13:25:00
a06f752e-efcd-48d9-9a59-207f0d942345,onboarding_simplification,A,2025-03-30 13:25:00
06b8d32d-2142-4430-b569-9a9607cacf92,onboarding_simplification,A,2025-03-30 13:43:00
0b2e07a2-04cf-4835-bcde-bdec9f2d7e31,onboarding_simplification,A,2025-03-30 15:06:00
4b879105-5459-4194-80cc-a44b3956324b,onboarding_simplification,A,2025-03-30 15:18:00
6dd10e53-f01e-4c39-8575-810fae852e0c,onboarding_simplification,B,2025-03-30 15:48:00
eded42ca-d791-42b9-8e6e-8b16f5770003,onboarding_simplification,B,2025-03-30 16:09:00
9fd49e67-c4b4-4287-a9b3-9b5fc80bdb1d,onboarding_simplification,B,2025-03-30 16:10:00
d1d6a665-969b-4b8c-b074-45fe61d285e6,onboarding_simplification,A,2025-03-30 16:13:00
d65f6640-4d78-4df7-91dd-8512aaabfbbf,onboarding_simplification,B,2025-03-30 16:15:00
eb0fdc5e-4ebf-40f6-b74b-3d2399e993cf,onboarding_simplification,B,2025-03-30 18:04:00
ba3f68f1-6ee2-4613-b615-bd18cf34a7e2,onboarding_simplification,A,2025-03-30 18:05:00
972f32ee-a8fb-482c-bd75-8b54656cc7fb,onboarding_simplification,B,2025-03-30 18:07:00
1c087b99-4315-4a08-9c05-5d63e721e1b3,onboarding_simplification,A,2025-03-30 18:30:00
1ccf9859-4eae-4e4b-bcc2-49a982e39f72,onboarding_simplification,A,2025-03-30 18:42:00
860ecf12-2a27-4322-88af-6a602dcfbc30,onboarding_simplification,A,2025-03-30 18:57:00
9b1c1ab5-bd70-483e-bfc2-d8065595c377,onboarding_simplification,B,2025-03-30 19:13:00
e290c6f4-68db-4c3a-9ae9-541f0f14e93f,onboarding_simplification,A,2025-03-30 19:15:00
052c46e9-39a5-4ed8-9e07-94f0f7addef9,onboarding_simplification,A,2025-03-30 20:09:00
6fda64b1-c1ec-4ea4-880b-690345ab3170,onboarding_simplification,B,2025-03-30 20:35:00
8c37bbd0-095a-493a-bc92-0d00e28dec40,onboarding_simplification,A,2025-03-30 20:49:00
c8ad388e-7554-4992-b2ee-e8f0ce7af59e,onboarding_simplification,A,2025-03-30 21:28:00
673fc219-9a98-448d-920d-9fb15ea72495,onboarding_simplification,A,2025-03-30 21:34:00
57612974-f939-421c-a55b-e226a062a10e,onboarding_simplification,A,2025-03-30 22:08:00
f984820c-a8d1-4a9b-99b6-75b14d913617,onboarding_simplification,A,2025-03-30 22:24:00
6cff2319-d96c-4d1a-9f07-6e6ffc63083e,onboarding_simplification,B,2025-03-30 22:37:00
e5e2d5a7-a011-4d50-b767-8f683798d426,onboarding_simplification,B,2025-03-30 23:31:00
69bef30d-753e-47f8-a0ef-7508a4d23e5f,onboarding_simplification,A,2025-03-30 23:38:00
52da8dd6-df61-4493-9c8f-15b87b4b160b,onboarding_simplification,B,2025-03-30 23:43:00
391da68f-bc01-4df5-83d5-c9e91d586c95,onboarding_simplification,A,2025-03-31 00:06:00
b15c88e9-2d94-4342-90e4-59fb83001885,onboarding_simplification,A,2025-03-31 00:52:00
572a75fd-e2d6-4905-b568-9c4f87ca7bca,onboarding_simplification,A,2025-03-31 01:01:00
80ac24e5-ed32-40f8-aded-acb7150879b8,onboarding_simplification,B,2025-03-31 01:28:00
e04fe335-3e47-4d9f-9431-5d8ddee0a456,onboarding_simplification,B,2025-03-31 01:50:00
3d33d828-321e-416c-bd64-8bf7c93cb175,onboarding_simplification,B,2025-03-31 02:01:00
cb286d35-cc2e-41b3-9725-2d101f9df2ba,onboarding_simplification,A,2025-03-31 02:08:00
7195bbd7-9f2d-4a10-8d25-b834887c0956,onboarding_simplification,A,2025-03-31 03:44:00
e8968e8a-6d65-4627-8339-424b09e46b41,onboarding_simplification,B,2025-03-31 03:58:00
793d26ed-2f9f-4e08-9c4d-11f97d56db6e,onboarding_simplification,A,2025-03-31 04:06:00
a4494226-6a9a-45fd-b53e-ac9dfc7fc548,onboarding_simplification,A,2025-03-31 04:40:00
a0d617b9-0520-4f4b-babc-04895db4352c,onboarding_simplification,B,2025-03-31 05:04:00
8ddf293d-3eea-41b1-9679-10e4c442fe90,onboarding_simplification,A,2025-03-31 06:00:00
c847a2c0-a347-4916-bf34-6a5a2687d344,onboarding_simplification,A,2025-03-31 06:20:00
237da8b9-1d5e-42a1-ae1a-666e48a11929,onboarding_simplification,A,2025-03-31 07:38:00
85ca158b-841e-4fdb-aa38-e1003f402b5e,onboarding_simplification,A,2025-03-31 07:43:00
7cc29aa8-c5a6-47f2-b52a-18d501da6fa7,onboarding_simplification,A,2025-03-31 07:47:00
5d3a5b5c-b5a2-4834-950c-6059042d7083,onboarding_simplification,A,2025-03-31 08:06:00
e4c435ac-fea8-46af-8e75-2156e008478e,onboarding_simplification,B,2025-03-31 08:15:00
026e5251-5051-432a-bc12-4733ee0071e8,onboarding_simplification,A,2025-03-31 08:17:00
33f27a83-d98e-4013-8541-ad42ed5c67c4,onboarding_simplification,B,2025-03-31 08:19:00
9b0554fa-46f6-4d72-b085-93b489c90b11,onboarding_simplification,A,2025-03-31 08:40:00
43c5b980-abcc-4505-ae11-4894c8a2446c,onboarding_simplification,A,2025-03-31 08:53:00
8d927709-d02c-444c-ae28-6107b3203aac,onboarding_simplification,B,2025-03-31 09:00:00
cb938c27-d773-4fd6-bb0c-d4bdf7a4b78a,onboarding_simplification,B,2025-03-31 09:24:00
1104193e-a675-42d5-9dd2-3a07b6862529,onboarding_simplification,B,2025-03-31 10:06:00
cbd6d338-0a3a-4674-b91a-0de52e3e3713,onboarding_simplification,A,2025-03-31 11:20:00
5471441a-d0c5-4001-9f65-2ad3ece8afbc,onboarding_simplification,A,2025-03-31 12:23:00
92541b3e-92ae-4cd3-b823-1b0b22ff808e,onboarding_simplification,A,2025-03-31 13:52:00
e44e9430-c357-4e5b-add5-a09f17433f58,onboarding_simplification,B,2025-03-31 14:45:00
9346abbc-dde8-4f3e-9c81-6e6fc05d7a58,onboarding_simplification,A,2025-03-31 14:46:00
6a9113f6-740f-4671-911b-14b6db14c288,onboarding_simplification,A,2025-03-31 15:40:00
67390ad9-ed9b-449e-8238-bf2b0e23f496,onboarding_simplification,A,2025-03-31 16:14:00
e86531c0-b679-4c99-ab4d-eeff9ae88a17,onboarding_simplification,B,2025-03-31 16:28:00
a2dc8cc9-cc1b-4c9c-9c26-af13327bed8f,onboarding_simplification,A,2025-03-31 17:01:00
39fa03e8-39cf-4fa3-a5cc-c0198c2b97bf,onboarding_simplification,B,2025-03-31 17:05:00
659a7a49-51ae-47c9-b8e8-3a6b74351d7c,onboarding_simplification,B,2025-03-31 17:34:00
055961ae-8f1b-4e9b-a43d-00304cca962e,onboarding_simplification,A,2025-03-31 17:42:00
ec88be3e-d079-4808-81f3-f2665f3a67ef,onboarding_simplification,B,2025-03-31 17:50:00
740ce865-e567-4c4e-aa24-ad90ef4816d4,onboarding_simplification,A,2025-03-31 17:53:00
a5ddaca3-a13e-40c8-9160-e6867cbbcf60,onboarding_simplification,B,2025-03-31 18:16:00
04b812e0-ff94-49cf-96b9-0d422ea96184,onboarding_simplification,B,2025-03-31 18:53:00
4d94ed1d-1fa2-4ed5-bac0-ab82d22ceff5,onboarding_simplification,A,2025-03-31 19:26:00
5e72410d-6399-4513-8a9d-79f0177dc456,onboarding_simplification,B,2025-03-31 19:55:00
1622d7a6-6b6f-4d40-945e-ed44032c9256,onboarding_simplification,A,2025-03-31 20:32:00
ac06d824-e57d-465a-9cf8-c0aed80c562e,onboarding_simplification,A,2025-03-31 21:24:00
e247d79f-2dd3-432d-a17a-ed8cc70332ab,onboarding_simplification,A,2025-03-31 21:43:00
b9b6812b-65ee-4c0c-8c87-43f3dd527707,onboarding_simplification,B,2025-03-31 22:25:00
616a1b0b-ccd7-4839-8046-922e1a84fe4b,onboarding_simplification,B,2025-03-31 22:33:00
c15d2ee9-3220-48fa-a27e-98b13481329e,onboarding_simplification,B,2025-03-31 22:50:00
bbb1ea77-fb1f-4a8b-8694-b77e3ce30ee9,onboarding_simplification,A,2025-03-31 23:37:00
3847ddc0-4acb-4330-bb39-d9afdf56f050,onboarding_simplification,A,2025-03-31 23:54:00
c8b10f40-b3b4-4230-a680-8b865ab56868,onboarding_simplification,A,2025-03-31 23:59:00
dec409a0-167f-47be-9cf7-4ee820d30ae8,onboarding_simplification,A,2025-04-01 00:00:00
f41c838b-c9e8-4449-b4eb-9b8dc7ad47bb,onboarding_simplification,A,2025-04-01 00:48:00
0b4e5179-27b7-40d0-a7a0-b8735f9ef218,onboarding_simplification,B,2025-04-01 01:08:00
f445aae7-7076-4ee2-991b-5a1a62c1922e,onboarding_simplification,A,2025-04-01 01:44:00
f692299d-97ba-46b8-be35-3f1956383552,onboarding_simplification,A,2025-04-01 02:07:00
28538b5a-6bc9-4db2-8f27-ed81e70d0853,onboarding_simplification,A,2025-04-01 02:17:00
4b4ba0ac-de88-4e0d-997b-bfdb65aee168,onboarding_simplification,B,2025-04-01 02:28:00
d17eea34-f686-4b6c-a040-cd1c0ced4898,onboarding_simplification,B,2025-04-01 02:31:00
f4c17872-20a8-4307-b0ef-e443e3b0469b,onboarding_simplification,B,2025-04-01 02:48:00
a010cff8-7307-4f74-b48f-74bf721d0301,onboarding_simplification,B,2025-04-01 02:50:00
e53e0bbf-1f87-48ad-93fa-36777b302677,onboarding_simplification,A,2025-04-01 03:06:00
49f1ebd6-58a7-42e8-9407-4dfa92b790a8,onboarding_simplification,A,2025-04-01 03:35:00
61dbece6-2816-4d99-875f-cac4b54838df,onboarding_simplification,B,2025-04-01 04:00:00
ebf42d0e-29d0-457d-aee6-4d9bd8755223,onboarding_simplification,A,2025-04-01 04:38:00
6af9b396-8b6c-46ee-9565-712d038e9b87,onboarding_simplification,B,2025-04-01 04:48:00
6113f5c4-be32-4f47-847a-94a711b75009,onboarding_simplification,A,2025-04-01 05:19:00
f0e9e821-49af-421d-bf71-b701c9aee43a,onboarding_simplification,A,2025-04-01 05:21:00
5219c164-5958-4174-b392-72b305bd6560,onboarding_simplification,B,2025-04-01 05:42:00
42fe26d0-3877-4460-a9ff-1c28dc0a529e,onboarding_simplification,A,2025-04-01 06:08:00
65dc0e8c-55e5-4ca0-a16f-343736c69ee7,onboarding_simplification,A,2025-04-01 06:19:00
4577c0bf-07c5-4a29-bc81-5d2424ec78a7,onboarding_simplification,B,2025-04-01 06:26:00
8851c7c0-0ca2-48e3-9ff8-54f8c8b6fd92,onboarding_simplification,B,2025-04-01 07:35:00
3d079ed1-0459-45fd-a326-3ff6c1c56321,onboarding_simplification,A,2025-04-01 07:41:00
ed2fb33b-efca-4497-b766-6ca07f64be37,onboarding_simplification,B,2025-04-01 08:05:00
3996a63a-9303-45d6-9c50-9dd8181fc030,onboarding_simplification,A,2025-04-01 08:19:00
2476dbe1-712d-48ce-bd56-985e50bcc627,onboarding_simplification,A,2025-04-01 08:31:00
73da5c22-079b-4b7e-98d8-e76fa793cb12,onboarding_simplification,B,2025-04-01 09:02:00
5033b1b1-cc1e-4ac7-a67f-301c7ace7652,onboarding_simplification,B,2025-04-01 09:58:00
69cb82d4-df19-466b-9fd4-abdaa7d3a451,onboarding_simplification,A,2025-04-01 11:07:00
dc004cf6-ec18-4adf-98bf-629ad836bf29,onboarding_simplification,B,2025-04-01 11:20:00
17627acb-5c1a-4bbe-8d4e-d00d6ebb59bb,onboarding_simplification,A,2025-04-01 11:45:00
25349dce-f881-4cb3-bc8c-45d6360bfbef,onboarding_simplification,A,2025-04-01 12:08:00
ecff62b2-bf63-499f-a129-f1e4e986e724,onboarding_simplification,A,2025-04-01 12:15:00
fed7f2cb-17f8-4231-b44e-6a68623aad3c,onboarding_simplification,B,2025-04-01 12:26:00
a95b4927-a66e-4836-af23-b8da4f8323ff,onboarding_simplification,A,2025-04-01 12:27:00
5c6c1ae1-5a41-4a65-91d0-cd2bfde86123,onboarding_simplification,A,2025-04-01 12:42:00
da7caaf1-0ab9-492b-a112-56e4b84b5a18,onboarding_simplification,A,2025-04-01 13:40:00
15c23b66-d632-4c65-b251-b497821a0da0,onboarding_simplification,A,2025-04-01 15:27:00
44c8e504-1ea6-4266-a742-588b362b1a7f,onboarding_simplification,A,2025-04-01 15:43:00
30b84f9c-a3de-43d0-bbc5-95d84a523762,onboarding_simplification,B,2025-04-01 17:12:00
dcb3d162-d3af-41dc-9b2c-634fc047ce6a,onboarding_simplification,B,2025-04-01 17:49:00
bf68caea-1dc7-4bef-89b1-349817393056,onboarding_simplification,B,2025-04-01 18:04:00
1fdbaba8-7a29-4ba2-940f-160630a3b4c5,onboarding_simplification,B,2025-04-01 18:20:00
3569c011-f31b-4ea9-9619-1c1e1d0d5dc8,onboarding_simplification,A,2025-04-01 18:21:00
821a9dd5-d328-4465-b6c4-24e59a560942,onboarding_simplification,A,2025-04-01 18:38:00
45932d15-d781-4719-80b1-d16f217b79c5,onboarding_simplification,B,2025-04-01 18:49:00
5745740a-2751-41ed-be2d-14c4131bae2d,onboarding_simplification,B,2025-04-01 18:49:00
82d7b9a1-46d1-4767-b5df-f578b7bc129a,onboarding_simplification,A,2025-04-01 19:00:00
e7d6a202-df47-4ad6-a0da-0363535d4201,onboarding_simplification,A,2025-04-01 19:56:00
500f03d8-e697-4202-8a05-0151bf8a7253,onboarding_simplification,B,2025-04-01 20:13:00
6aa2d809-9a73-4f14-8fa0-bed18d245df6,onboarding_simplification,A,2025-04-01 22:16:00
e0187f16-4dcc-42b8-90f1-dbab15622274,onboarding_simplification,A,2025-04-01 22:28:00
15c7a76d-6b27-4a2b-a6cd-aa74cee6b2b4,onboarding_simplification,B,2025-04-01 23:01:00
891d4b6d-b1ec-4e77-9912-6bd54d89c256,onboarding_simplification,A,2025-04-01 23:23:00
9dad2dd0-e2ef-4804-8050-ece8bafbf800,onboarding_simplification,B,2025-04-02 00:43:00
f46cbc0c-97ed-4995-bdd3-ad83d650eb36,onboarding_simplification,A,2025-04-02 01:26:00
8c35c027-f6f2-4bdb-a1a3-1997ac9753b8,onboarding_simplification,A,2025-04-02 01:34:00
c1bd7382-93b2-4a48-bfdd-d9a68bd3ca75,onboarding_simplification,A,2025-04-02 04:24:00
53f976ea-f56d-42b9-a17e-84fc4e8fcc8b,onboarding_simplification,B,2025-04-02 04:48:00
7f196939-ddf9-4aae-b381-e58db659540a,onboarding_simplification,A,2025-04-02 05:42:00
6fc2484b-19cf-4794-86c5-bec9956f6ba0,onboarding_simplification,B,2025-04-02 05:56:00
1c611e51-6e51-41b7-a120-b2d91a8ed502,onboarding_simplification,B,2025-04-02 06:37:00
76c88d34-6143-4d72-ac64-0af6863706a0,onboarding_simplification,B,2025-04-02 06:45:00
05c9cdd3-f3be-475a-a4e6-99690868e737,onboarding_simplification,A,2025-04-02 07:04:00
8a330661-729c-48dd-89fd-971b32f8664d,onboarding_simplification,A,2025-04-02 07:05:00
6ca5e474-16c0-497a-a880-e51c2d4f7d40,onboarding_simplification,B,2025-04-02 07:08:00
9df4b36e-41f8-4620-bf52-d3e7af8b301d,onboarding_simplification,A,2025-04-02 07:23:00
40aefc0d-edcc-4308-aac1-83bfaca76018,onboarding_simplification,A,2025-04-02 07:45:00
c7125ea1-c1f0-4eff-803f-40f94e795c17,onboarding_simplification,B,2025-04-02 08:03:00
62be359f-581d-4bf8-be2a-63aa6da49529,onboarding_simplification,A,2025-04-02 08:07:00
783b234f-f784-4472-aacd-629ee7c6c62d,onboarding_simplification,B,2025-04-02 08:08:00
8ad9332c-4b13-4992-a303-4dfb6136cdf2,onboarding_simplification,B,2025-04-02 08:33:00
6995433d-5ecc-4bda-932a-18b86bbb17be,onboarding_simplification,B,2025-04-02 09:04:00
d6e3b8ce-e8df-4e8e-a88e-6be30b7213f3,onboarding_simplification,B,2025-04-02 10:23:00
932a2e67-f734-4fb8-8e38-9d250fdb9bc7,onboarding_simplification,B,2025-04-02 10:30:00
1298720d-4653-4d97-9bc7-88426c5b0ec0,onboarding_simplification,B,2025-04-02 12:42:00
54831566-c495-4b12-887b-df3badd82e7d,onboarding_simplification,B,2025-04-02 14:36:00
05beb3a1-fa49-48db-a85b-291630bfb077,onboarding_simplification,A,2025-04-02 14:56:00
adad4a8e-71d9-4274-a08d-053a7952a165,onboarding_simplification,B,2025-04-02 15:16:00
69b18178-3509-4514-9b41-6036996747b0,onboarding_simplification,A,2025-04-02 15:26:00
a1cdf2e1-fe68-4748-b5aa-b8fc33683311,onboarding_simplification,B,2025-04-02 16:41:00
0501ffb9-a3aa-4ec0-85e3-ce152c21f8d5,onboarding_simplification,A,2025-04-02 17:00:00
08d22e20-d394-40f5-8c6b-ab99c6f2be5f,onboarding_simplification,B,2025-04-02 17:00:00
414b3850-eb3b-4655-bd40-2cff20f162ed,onboarding_simplification,A,2025-04-02 17:25:00
9909e604-7f7b-451c-8410-a02312a9a992,onboarding_simplification,A,2025-04-02 17:58:00
1c67733e-c99b-4d2d-8f85-c98c9c7414ea,onboarding_simplification,B,2025-04-02 18:02:00
b7a3829d-411e-45e4-ba02-e63fc6e6c4a2,onboarding_simplification,B,2025-04-02 18:09:00
43577b74-5e67-4785-a2d7-a5cada75d535,onboarding_simplification,A,2025-04-02 18:23:00
e7e195e6-8420-4979-8bc6-86a557e08e5d,onboarding_simplification,A,2025-04-02 18:47:00
6c5ccd22-4dcd-4241-8486-a702385c8a79,onboarding_simplification,A,2025-04-02 19:01:00
acca96ac-d24a-4205-a0af-7239cae92e9c,onboarding_simplification,B,2025-04-02 19:03:00
dcf694f6-913a-4640-bf5a-c461ebcc23a2,onboarding_simplification,A,2025-04-02 19:48:00
b22e9fd7-e61a-41c7-8d87-c25b0d8af8c1,onboarding_simplification,B,2025-04-02 20:38:00
a9032264-701c-4212-ba90-26d1e5e25ca5,onboarding_simplification,B,2025-04-02 21:50:00
678e2baf-1309-49d6-9591-5dd7e7c382be,onboarding_simplification,A,2025-04-02 22:50:00
4f5e1697-0109-4d14-a9f8-ce04c053d1f3,onboarding_simplification,A,2025-04-02 23:05:00
c4126186-7e46-4571-8b0d-99fa6c1e1362,onboarding_simplification,A,2025-04-02 23:38:00
e7f50a64-5d79-4073-8345-2364185f16fa,onboarding_simplification,A,2025-04-02 23:51:00
28cd6bbf-3600-423f-9087-e5c96732564f,onboarding_simplification,A,2025-04-03 00:12:00
e7f655a8-5d2f-4da6-ab13-8d416dea0cbc,onboarding_simplification,A,2025-04-03 00:59:00
1a063897-85f0-45ce-9814-1f247746a4c4,onboarding_simplification,B,2025-04-03 01:00:00
9d40a5f9-2e35-41f5-b3e8-e04e3f1eb53f,onboarding_simplification,A,2025-04-03 02:50:00
6bec53da-1bfd-4de5-b712-88526d4e9e75,onboarding_simplification,B,2025-04-03 03:45:00
4b57f9d7-35a3-49dd-b7b3-a4c8ee12506f,onboarding_simplification,B,2025-04-03 04:28:00
1b5dfda1-1694-409f-a515-5413d3a29543,onboarding_simplification,A,2025-04-03 05:05:00
5e4bcd2c-7201-481a-9907-0267387f96d9,onboarding_simplification,A,2025-04-03 05:17:00
6e2b35bf-d41b-427d-9a19-8d376f5de8e7,onboarding_simplification,A,2025-04-03 05:19:00
85b24049-bb29-4655-bca0-406356e331e2,onboarding_simplification,B,2025-04-03 05:42:00
d48f015a-c1f2-4959-94c8-6e285ce779de,onboarding_simplification,B,2025-04-03 06:00:00
5da061b3-c143-4e43-9876-0f3e2765621f,onboarding_simplification,A,2025-04-03 06:07:00
7290106c-1df1-41ed-8217-06798c6bb99c,onboarding_simplification,B,2025-04-03 08:13:00
06f24fb2-65d9-468d-8590-c2a0b7f3e6a5,onboarding_simplification,A,2025-04-03 08:17:00
f613a00c-0fb6-462b-b5e0-0119d2304270,onboarding_simplification,B,2025-04-03 08:20:00
79b06908-32f7-4f5f-b611-6c069fa10759,onboarding_simplification,B,2025-04-03 08:33:00
02b327f2-4c0b-478d-aa2f-0477cba3de89,onboarding_simplification,B,2025-04-03 08:45:00
921e9583-b056-4ec7-a0e6-ab2b8ca5fea4,onboarding_simplification,B,2025-04-03 08:58:00
096baf78-e905-4d3e-ac44-b911558a14eb,onboarding_simplification,B,2025-04-03 09:14:00
9572eaf6-1bf2-48c5-9d22-8e6cca5ac98f,onboarding_simplification,A,2025-04-03 09:23:00
09a87cfd-1b8d-4039-93be-ee39c88f0ff8,onboarding_simplification,B,2025-04-03 10:23:00
c17f3501-9d08-4ba7-8956-8052633fd909,onboarding_simplification,A,2025-04-03 11:21:00
5a409083-3d1e-490f-94d2-8d7e7491418a,onboarding_simplification,B,2025-04-03 11:28:00
4afb7896-3263-45b7-9bba-e54c5298a6bc,onboarding_simplification,B,2025-04-03 11:51:00
231703a8-2a27-4bbc-9eba-2d8ebec5423e,onboarding_simplification,A,2025-04-03 12:03:00
5c701b2f-ba06-46fb-a838-b0045e105818,onboarding_simplification,A,2025-04-03 12:31:00
66778c82-74af-402d-8685-6ee9be5db215,onboarding_simplification,B,2025-04-03 13:09:00
92f159ca-bab6-4cfe-b26a-8497f92aa518,onboarding_simplification,B,2025-04-03 13:16:00
4be41b13-6c30-4521-a479-66cf8a9c13e0,onboarding_simplification,B,2025-04-03 13:51:00
ea1d1229-60ad-47ba-ae91-039bf81a5d99,onboarding_simplification,A,2025-04-03 15:55:00
c4b84029-b9c7-4c5e-9e54-71c1e754b65c,onboarding_simplification,B,2025-04-03 16:52:00
19bf14b8-27d8-44cd-a675-5575d131011d,onboarding_simplification,A,2025-04-03 17:29:00
8ae6edaf-b843-49aa-b9a2-5881f6c7d2c3,onboarding_simplification,B,2025-04-03 17:47:00
83a49b00-dd86-47f3-b8e3-b275071528fb,onboarding_simplification,B,2025-04-03 18:30:00
a1477035-f5a5-4698-b3c3-8fcd18e661ee,onboarding_simplification,A,2025-04-03 18:54:00
a333b453-d5a7-419a-bf2f-294e43b8bef8,onboarding_simplification,A,2025-04-03 19:19:00
80a10d9e-6dd1-4ff8-a842-ec4e13c263b5,onboarding_simplification,A,2025-04-03 20:36:00
300b21a2-ec26-44ef-920b-628461ae5e21,onboarding_simplification,A,2025-04-03 20:49:00
337f73ad-5999-44c8-b32f-840ed5d0f9d4,onboarding_simplification,B,2025-04-03 23:03:00
962881f7-ef29-4431-9222-cd7a37aef414,onboarding_simplification,B,2025-04-03 23:09:00
2a2a2697-2f86-4c9f-a86a-be4a4a1d9e99,onboarding_simplification,B,2025-04-03 23:16:00
69c56953-b405-4185-897c-87bcf7c29c13,onboarding_simplification,B,2025-04-03 23:17:00
99bb947c-991a-4ff2-91a8-fe3e02d5659f,onboarding_simplification,A,2025-04-03 23:54:00
10d4eb1d-cd21-4dee-a2cc-f1ae29461cb1,onboarding_simplification,B,2025-04-04 00:08:00
1a285a96-ec21-4387-8640-1ad99d850427,onboarding_simplification,B,2025-04-04 00:11:00
6b48fb29-6bee-4921-8e32-9f73b38c6989,onboarding_simplification,B,2025-04-04 00:17:00
ef99b191-7b26-4252-90d8-98c53b40f31b,onboarding_simplification,B,2025-04-04 01:32:00
287bae1f-bf7a-41d0-9c46-0a3128996256,onboarding_simplification,A,2025-04-04 03:26:00
1aecb7ad-215b-4d25-b2e8-40db60c6242c,onboarding_simplification,B,2025-04-04 03:48:00
5742989f-52b6-467a-845f-785a2206441d,onboarding_simplification,A,2025-04-04 05:50:00
9f56f08a-127d-47e9-9737-e940d28eabb4,onboarding_simplification,A,2025-04-04 05:55:00
5122217e-72b7-4aa3-80c0-166f07a18a39,onboarding_simplification,A,2025-04-04 06:04:00
8d98800d-1f29-4109-a0e2-d38c7be6995b,onboarding_simplification,B,2025-04-04 06:34:00
bcf1bd8e-752b-41e4-9c53-e1d37d763232,onboarding_simplification,A,2025-04-04 07:29:00
3b6f98a6-75c2-40d2-83fa-185c2093f9f9,onboarding_simplification,A,2025-04-04 09:01:00
9ebf84e3-76e9-4440-92b2-d55010cd7285,onboarding_simplification,A,2025-04-04 09:33:00
b6cd3270-2a46-4a3a-81e1-22cde791656a,onboarding_simplification,A,2025-04-04 09:54:00
f3a53ce5-b0e6-435b-9256-ee86c8f1404c,onboarding_simplification,B,2025-04-04 10:34:00
42b4f40f-1ba8-42fe-8a5a-66f5c4989791,onboarding_simplification,A,2025-04-04 12:17:00
82d82aa4-f4fe-4133-b07d-6bb227e4c687,onboarding_simplification,A,2025-04-04 12:36:00
3e420133-323e-4eb5-af75-65be1cdae5e1,onboarding_simplification,A,2025-04-04 12:38:00
5c1695ca-f2e2-47e9-b5d5-60f7367583fd,onboarding_simplification,A,2025-04-04 12:58:00
153aa4f0-d521-4b87-b69b-27596fa4882f,onboarding_simplification,A,2025-04-04 13:39:00
202e9d45-7732-4885-a9ff-54c2a4cb85a9,onboarding_simplification,A,2025-04-04 13:49:00
bb7dd68b-1179-459f-8ba2-87174bfe5163,onboarding_simplification,A,2025-04-04 13:49:00
48d62d11-4502-403f-82ad-0c7264a00d08,onboarding_simplification,A,2025-04-04 14:01:00
1a7eabc8-3408-461f-b03e-bd011297b90f,onboarding_simplification,B,2025-04-04 14:17:00
d700f7d2-b291-4bc5-a34d-31cf2e08648e,onboarding_simplification,B,2025-04-04 14:21:00
3e7e610a-b645-4a2c-88f9-24b141e35123,onboarding_simplification,B,2025-04-04 14:48:00
ea10f1e4-e696-467f-96c1-6e9c14f62093,onboarding_simplification,A,2025-04-04 14:53:00
0eaf8fee-2dd8-4a1f-9374-b553d32df949,onboarding_simplification,A,2025-04-04 16:12:00
70b04e1f-dcd6-4d9b-8de1-8e50b8da7802,onboarding_simplification,B,2025-04-04 17:00:00
7edad5f7-53b9-4ad4-9493-c5413e7fa241,onboarding_simplification,A,2025-04-04 17:15:00
5761d61d-91eb-4ff3-9292-0a2f19eab680,onboarding_simplification,A,2025-04-04 17:18:00
000e2ddb-ca9a-48e6-8ac9-28bca1c34d93,onboarding_simplification,B,2025-04-04 17:26:00
93f86486-0b74-4112-865c-83b574ec7f91,onboarding_simplification,B,2025-04-04 18:10:00
fca1e107-6217-4689-b116-71965ad8f06e,onboarding_simplification,A,2025-04-04 18:17:00
1dfd9514-a277-466a-88ba-77c1ea4d0653,onboarding_simplification,B,2025-04-04 18:27:00
f83d1f53-6761-4994-9546-05d1d7c85d0f,onboarding_simplification,A,2025-04-04 18:39:00
e1442051-3f42-4002-b741-96af04c60bdc,onboarding_simplification,A,2025-04-04 18:45:00
a2068241-af74-4ca6-aeee-8c583f6a8f9e,onboarding_simplification,B,2025-04-04 19:16:00
ba213dba-eb76-4ce2-8b69-7073f6cb6f54,onboarding_simplification,B,2025-04-04 20:23:00
4978cf96-ef38-4127-aaec-2a2160f0e844,onboarding_simplification,B,2025-04-04 20:40:00
d5bb07eb-395e-4da2-be10-2ff459667e6e,onboarding_simplification,B,2025-04-04 20:51:00
