subscription_id,user_id,plan,start_ts,end_ts,status
f6cdaad1-dcb9-46bf-81fb-81981b08aa29,5594e147-c334-4554-b5bf-e6c7c47b6a4b,monthly,2025-03-28 00:01:00,2025-07-26 00:01:00,canceled
90b27ac9-03c7-4c05-b194-230874545a13,ad49caa1-7f22-4cfa-b956-936d525831e8,monthly,2025-03-23 11:04:00,2025-09-19 11:04:00,active
cbf96a55-3b86-482a-b833-b921172461a2,6444e1d3-a05d-428b-8abe-069c132bd59c,monthly,2025-05-07 04:32:00,2025-07-06 04:32:00,canceled
e43a08fa-ead6-4866-a1a7-b96ee5fb9ba6,dfe31ade-a436-4fbc-869f-54e0b1f769f1,monthly,2025-07-18 08:51:00,2025-12-15 08:51:00,active
55c33808-397b-4b03-ae34-476c620de0b5,c67e7c04-790f-4835-bc4c-5f9133e480d1,monthly,2025-03-30 07:48:00,2025-07-28 07:48:00,canceled
2d0e0521-ddab-4815-9b77-846b7e26e477,debee2a3-7d22-49ca-b0a5-28d5901ba53c,monthly,2025-05-20 17:10:00,2025-10-17 17:10:00,active
2ce5ba5b-b36a-4cc4-be9c-257a483b1a6a,3db79211-6606-4d22-9a04-6456e71d408b,monthly,2025-07-03 13:53:00,2025-12-30 13:53:00,active
2f471b28-5ddf-4f0c-8097-93002d0da2b9,051492ed-d2bf-406d-82bd-ea74cebed3d1,annual,2025-06-14 18:12:00,2026-06-14 18:12:00,active
96c2743c-43a5-4c92-bf8a-3877ec932466,14b3e10f-7b59-42f7-804b-cda7cdef33d7,monthly,2025-05-26 00:38:00,2025-10-23 00:38:00,active
737d48d5-9d35-4afe-a1ca-5f0348029046,14b3e10f-7b59-42f7-804b-cda7cdef33d7,monthly,2025-05-26 09:13:00,2025-07-25 09:13:00,canceled
6968d955-8eee-4278-83ac-f60bba373093,14b3e10f-7b59-42f7-804b-cda7cdef33d7,annual,2025-07-20 01:26:00,2026-07-20 01:26:00,active
4696b966-e292-45ca-ad55-c1e3e8b5e2b2,7035bc7e-c5fa-471a-8c98-6f5768d88283,annual,2025-06-10 08:36:00,2026-06-10 08:36:00,active
0d59ee39-8a7a-450b-ad2c-bb9cbdbea29a,0b650f87-0236-4f68-8c12-28706a8cd22e,monthly,2025-04-25 02:25:00,2025-10-22 02:25:00,active
c3a1a9ff-54ee-4037-bcd6-395689fc7bcc,0d43efa1-620a-4966-b042-885c275a73f7,annual,2025-07-24 03:28:00,2026-07-24 03:28:00,active
c697292c-1cb7-4d4e-9941-d0b4238d5b46,e96e18da-f0a3-4335-9ea6-5a7e29f5f627,monthly,2025-07-15 17:01:00,2025-09-13 17:01:00,active
99b594c1-5373-4ec6-9926-642746f52151,69c05dc1-f362-45aa-a5d8-2b774cd0a8b7,monthly,2025-06-25 10:44:00,2025-10-23 10:44:00,active
7b8cab4c-bc8e-47f5-8912-393e3f3742a9,69c05dc1-f362-45aa-a5d8-2b774cd0a8b7,monthly,2025-07-09 12:03:00,2026-05-05 12:03:00,active
b2382713-5f37-4a01-b222-174fca8f07bc,43f72c3f-9e54-4faa-8e6b-0aee4795080e,annual,2025-07-03 11:14:00,2026-07-03 11:14:00,active
5a8c292b-55fe-42ef-9c76-64ed7efa2511,ccfd670d-0a57-4ab6-9ad5-dad1ad0f36ea,monthly,2025-06-14 17:45:00,2025-09-12 17:45:00,active
8d4bb374-ea90-4a42-a97f-d39f21f6c473,e2aa17a6-765d-4762-adb5-dc06e4131ddb,monthly,2025-03-16 10:01:00,2025-05-15 10:01:00,canceled
8ecc8ce2-df1a-49fe-af50-26265f965975,90e1dd1f-5ed6-4e8a-93bf-46aaaffe5c02,monthly,2025-07-06 14:09:00,2025-09-04 14:09:00,active
b33bcf7f-9f01-4b22-80ad-88b456d9dcc8,bd970265-61c7-4625-aafc-cb2604c89ea2,monthly,2025-03-23 16:59:00,2025-06-21 16:59:00,canceled
f7a39659-7189-4b22-a8df-ea4f507e2423,bd970265-61c7-4625-aafc-cb2604c89ea2,annual,2025-03-23 16:59:00,2026-03-23 16:59:00,active
33e15d48-8c33-4f85-a25a-d843430467f2,bd970265-61c7-4625-aafc-cb2604c89ea2,monthly,2025-04-20 10:29:00,2025-10-17 10:29:00,active
76f7be85-abc7-46aa-92eb-13bff285a58a,bd970265-61c7-4625-aafc-cb2604c89ea2,monthly,2025-06-05 16:50:00,2025-09-03 16:50:00,active
3b728e1d-eea4-4545-9f3d-e571f3e6b5a7,43b1aad9-dec0-48b9-90f8-479dbbb33b32,monthly,2025-04-02 11:58:00,2025-07-31 11:58:00,active
44d5dfb3-4aac-4f66-8227-82b7b4252e48,43b1aad9-dec0-48b9-90f8-479dbbb33b32,annual,2025-05-02 05:28:00,2026-05-02 05:28:00,active
6dd47a4d-8ed6-4b4a-ac05-42b7c6d09d37,43b1aad9-dec0-48b9-90f8-479dbbb33b32,monthly,2025-06-02 14:32:00,2025-08-01 14:32:00,active
d1074dce-a1f8-45d9-94f8-872729ca064f,43b1aad9-dec0-48b9-90f8-479dbbb33b32,annual,2025-06-08 10:47:00,2026-06-08 10:47:00,active
71f6a327-d80c-496b-b55c-dd69cea11d39,43b1aad9-dec0-48b9-90f8-479dbbb33b32,monthly,2025-06-08 10:32:00,2025-10-06 10:32:00,active
94d6eebb-2cec-43be-9e8b-c99a6e38ebbc,45fb030e-e329-4221-89cf-6b107af32a3b,monthly,2025-04-21 12:49:00,2025-09-18 12:49:00,active
e7e4a23f-ff87-4040-8958-b2f5af999847,45fb030e-e329-4221-89cf-6b107af32a3b,annual,2025-04-21 13:12:00,2026-04-21 13:12:00,active
5cd6a50e-71d5-4709-bce3-1ab257c63953,45fb030e-e329-4221-89cf-6b107af32a3b,annual,2025-04-27 05:14:00,2026-04-27 05:14:00,active
db7e8dad-b286-4d03-b097-09e6f81d51c4,45fb030e-e329-4221-89cf-6b107af32a3b,annual,2025-04-27 05:00:00,2026-04-27 05:00:00,active
f6ec807c-ca4c-4af4-80f0-a0046bb977e7,45fb030e-e329-4221-89cf-6b107af32a3b,annual,2025-06-01 22:32:00,2026-06-01 22:32:00,active
b514185b-d153-4021-9556-15af72b425b9,45fb030e-e329-4221-89cf-6b107af32a3b,monthly,2025-06-11 08:19:00,2025-08-10 08:19:00,active
3e6c73e1-83e2-4306-b473-bc1c9f41232e,45fb030e-e329-4221-89cf-6b107af32a3b,monthly,2025-07-03 19:16:00,2025-10-01 19:16:00,active
08b99541-8626-4b02-a89a-0457e2ae5db9,515dd7f0-f938-4a4a-ad3c-7c24c53e98f2,monthly,2025-04-11 13:21:00,2025-07-10 13:21:00,canceled
fb03e85a-a107-4371-88ef-905f6ae1c7d8,515dd7f0-f938-4a4a-ad3c-7c24c53e98f2,annual,2025-07-07 18:45:00,2026-07-07 18:45:00,active
de4ef668-b970-4766-9148-ab70ac068367,f4e82f2d-fb45-4055-bd80-a7a4dd1845ce,annual,2025-07-16 13:13:00,2026-07-16 13:13:00,active
417d6800-9b04-405e-a404-bf9b13f1ff21,20f24a54-36df-4aa6-8b41-dd4a9f88a7df,monthly,2025-05-01 05:28:00,2025-09-28 05:28:00,active
9470e851-abad-4cda-bfb9-0f666c646f2b,20f24a54-36df-4aa6-8b41-dd4a9f88a7df,annual,2025-05-28 11:12:00,2026-05-28 11:12:00,active
a803070d-df53-4d1a-8a5a-a6967bbb05d3,20f24a54-36df-4aa6-8b41-dd4a9f88a7df,annual,2025-07-21 23:54:00,2026-07-21 23:54:00,active
5916a70f-0169-41dc-9e3b-bbad8a642169,fbefc6b2-dbe1-4a75-b4a1-cf8249d5c15a,monthly,2025-03-20 18:10:00,2025-07-18 18:10:00,canceled
8ebd2447-468e-4020-b7d4-6aa8ee55939c,fbefc6b2-dbe1-4a75-b4a1-cf8249d5c15a,monthly,2025-03-26 17:12:00,2025-05-25 17:12:00,canceled
a176d323-e402-44d1-9afb-e4c89021055b,fbefc6b2-dbe1-4a75-b4a1-cf8249d5c15a,annual,2025-04-01 10:00:00,2026-04-01 10:00:00,active
8ac06db8-4ac5-4b29-87c0-bd264152c4f9,fbefc6b2-dbe1-4a75-b4a1-cf8249d5c15a,annual,2025-05-05 17:21:00,2026-05-05 17:21:00,active
fc3203d0-d633-4a60-abbf-672c08a1af69,0f0eb766-39be-40c9-be6c-d9c5960c10c4,annual,2025-03-29 19:51:00,2026-03-29 19:51:00,active
a4baed41-818d-4f6a-b57f-a8627a225f45,0f0eb766-39be-40c9-be6c-d9c5960c10c4,annual,2025-03-29 20:01:00,2026-03-29 20:01:00,active
02cf7dc0-936c-4422-9ac8-812485cf8a82,0f0eb766-39be-40c9-be6c-d9c5960c10c4,annual,2025-05-15 12:52:00,2026-05-15 12:52:00,active
952f690e-332c-4bdb-a13c-61b56a62da1d,07ef2a0a-ae15-4308-ba7b-c7536bc45f8e,annual,2025-04-24 02:13:00,2026-04-24 02:13:00,active
3c407fd9-490a-4716-8b55-ad56f64d0b72,6c52ca3e-18b9-40d6-afbb-603bbf6fd775,monthly,2025-04-11 07:26:00,2025-06-10 07:26:00,canceled
a61cb960-5db3-4e5e-876c-9aaa2f27b678,2e422b1c-e9c4-4b8f-8d04-028565a8caa8,monthly,2025-06-15 18:41:00,2025-11-12 18:41:00,active
406873e7-4391-4a74-ae92-803f795fb5b3,bff747e9-cf69-4a15-9916-298c7c52d0de,monthly,2025-03-24 17:37:00,2025-06-22 17:37:00,canceled
c6d11c95-1ae6-45ed-9169-a3b6a57c8ab3,bff747e9-cf69-4a15-9916-298c7c52d0de,monthly,2025-04-04 00:59:00,2025-08-02 00:59:00,active
5e10d2b9-a45d-40c8-b9b2-b10f81537bed,bff747e9-cf69-4a15-9916-298c7c52d0de,monthly,2025-04-04 01:29:00,2025-06-03 01:29:00,canceled
dc5398b4-3e49-4a9f-8904-05f284441ede,bff747e9-cf69-4a15-9916-298c7c52d0de,monthly,2025-05-09 20:22:00,2026-04-04 20:22:00,active
116d9176-4366-4746-9240-f431fdcff74c,bff747e9-cf69-4a15-9916-298c7c52d0de,annual,2025-05-09 20:54:00,2026-05-09 20:54:00,active
441afd77-02a9-4e58-a639-2a1465334393,bff747e9-cf69-4a15-9916-298c7c52d0de,monthly,2025-05-16 20:18:00,2025-08-14 20:18:00,active
3f155ca6-e68b-48b8-91ae-674d7bc98657,cd77c38c-fe7c-49ac-954b-3a3f623c2082,monthly,2025-05-20 04:52:00,2025-09-17 04:52:00,active
6840ab21-3765-4d8f-8930-340c6e11d9f3,c9e70140-ef55-4ff2-94f7-1d9fc5201d31,monthly,2025-04-04 00:35:00,2025-11-30 00:35:00,active
79021ef5-8ea6-4037-8654-9572ea975c71,c9e70140-ef55-4ff2-94f7-1d9fc5201d31,annual,2025-05-08 14:31:00,2026-05-08 14:31:00,active
1c0877fa-2523-4121-963b-86c94be50c9d,f4ac4cbc-b99f-46f8-97f5-0fa4f64789df,annual,2025-03-28 02:21:00,2026-03-28 02:21:00,active
ab328c6e-6f55-445d-aa45-301bfa8e8885,f4ac4cbc-b99f-46f8-97f5-0fa4f64789df,monthly,2025-03-28 02:33:00,2025-08-25 02:33:00,active
67e26a1f-781d-44eb-8a11-7ce3d1c04341,f4ac4cbc-b99f-46f8-97f5-0fa4f64789df,annual,2025-05-25 09:05:00,2026-05-25 09:05:00,active
65c6656e-87c1-44f7-8b01-f91520bb7957,f4ac4cbc-b99f-46f8-97f5-0fa4f64789df,annual,2025-06-02 02:25:00,2026-06-02 02:25:00,active
dffa85e6-899c-4116-b962-04ec0beece14,f4ac4cbc-b99f-46f8-97f5-0fa4f64789df,monthly,2025-06-26 14:04:00,2026-09-19 14:04:00,active
c67da131-8fcb-4549-a281-eba616bdeb0e,2ac02c67-e616-4a32-84ba-55eca7fb0ba2,annual,2025-04-23 18:03:00,2026-04-23 18:03:00,active
d5d55b0a-210b-4701-9a10-a5a1e021a19c,c34354d7-ddfc-416c-8b0e-2ac4e0434d2a,monthly,2025-03-21 03:19:00,2025-05-20 03:19:00,canceled
a6a76fd9-3bfc-4a7c-b745-526e8c931d71,c34354d7-ddfc-416c-8b0e-2ac4e0434d2a,monthly,2025-03-21 03:24:00,2025-09-17 03:24:00,active
a7114f98-eb2e-4fc4-b5ed-90dc808d82ca,c34354d7-ddfc-416c-8b0e-2ac4e0434d2a,annual,2025-04-11 23:32:00,2026-04-11 23:32:00,active
fefe4f54-a011-4f71-86e9-9bc6f30309a2,c34354d7-ddfc-416c-8b0e-2ac4e0434d2a,monthly,2025-04-30 10:11:00,2026-04-25 10:11:00,active
952d2719-d6c6-44fa-a2cc-827e2d5f26fa,c34354d7-ddfc-416c-8b0e-2ac4e0434d2a,monthly,2025-05-02 03:35:00,2025-07-01 03:35:00,canceled
8a5f7245-6369-4e3c-a1fb-cc1f3f09ad18,c34354d7-ddfc-416c-8b0e-2ac4e0434d2a,monthly,2025-05-02 03:38:00,2025-11-28 03:38:00,active
07a9d4e2-4233-42c6-8af2-a374d0f10166,c34354d7-ddfc-416c-8b0e-2ac4e0434d2a,monthly,2025-05-26 00:05:00,2025-07-25 00:05:00,canceled
1f346880-4420-4f3d-81fe-ee5bdbb2d8c6,7e7ddbc9-6581-4a03-a5d4-5f5d8a2f03bd,annual,2025-06-24 13:43:00,2026-06-24 13:43:00,active
04260374-63d6-42f4-bd5f-7a0be5e226fa,58c19874-9b3e-43e1-9b90-7f7cc4358138,annual,2025-03-23 12:02:00,2026-03-23 12:02:00,active
d5e98194-5ada-451b-bc2a-ffb89b07c163,497f76c8-8689-470c-a6ec-9c3c25169ba8,annual,2025-07-25 14:14:00,2026-07-25 14:14:00,active
0808d6a1-69e8-43e6-97f2-5826b17422f8,d4c7ba2e-1d2f-418f-bdb5-17079441b9c8,monthly,2025-06-16 21:26:00,2025-10-14 21:26:00,active
c80a6e05-9121-4da8-a9bd-ca2319587dc4,bf5f2be7-0f99-4914-a6d8-d16019a5f27d,monthly,2025-07-30 06:38:00,2025-09-28 06:38:00,active
a71af6ac-f186-4399-ac45-3cf42f8a584b,5c342e39-7ff9-43af-ae20-a2245a64950a,annual,2025-04-18 04:39:00,2026-04-18 04:39:00,active
a2b6c08e-5e1f-4900-8f2e-5f01c6e72658,5c342e39-7ff9-43af-ae20-a2245a64950a,annual,2025-06-16 16:19:00,2026-06-16 16:19:00,active
38911014-b6f6-48d3-95f5-4a3ff84b026a,5c342e39-7ff9-43af-ae20-a2245a64950a,monthly,2025-06-24 22:18:00,2025-08-23 22:18:00,active
b68fe18f-6068-48da-872d-3bf103f9a6af,5c342e39-7ff9-43af-ae20-a2245a64950a,monthly,2025-06-24 22:40:00,2025-10-22 22:40:00,active
ad02c3c0-c4e4-4161-a45a-66ae07ac18b7,5c342e39-7ff9-43af-ae20-a2245a64950a,annual,2025-07-01 15:23:00,2026-07-01 15:23:00,active
f12023ae-d698-4a61-88f9-46d686ef075b,72b66780-40e1-403b-8a25-d8ab92389749,monthly,2025-04-23 19:10:00,2025-06-22 19:10:00,canceled
db54ef05-a4f0-4ca3-a2ff-5c2b092849d2,72b66780-40e1-403b-8a25-d8ab92389749,monthly,2025-05-18 05:24:00,2026-01-13 05:24:00,active
4ed7566b-2473-4689-9983-6e4630854694,bf993dba-eaf8-4b66-b5dc-a8b3ae928ff7,monthly,2025-03-20 11:36:00,2025-06-18 11:36:00,canceled
8da9eb15-2a53-40c6-8263-2231f9139efe,bf993dba-eaf8-4b66-b5dc-a8b3ae928ff7,monthly,2025-04-23 08:28:00,2025-06-22 08:28:00,canceled
955d6b73-2ae2-4b1e-aefd-f72517f177d1,bf993dba-eaf8-4b66-b5dc-a8b3ae928ff7,annual,2025-07-16 18:31:00,2026-07-16 18:31:00,active
b705e564-e0eb-49fa-a4fe-ce7c3ddf5bcc,d418a17c-db40-4eb1-8f37-c4d026f3d1ca,annual,2025-05-10 23:39:00,2026-05-10 23:39:00,active
3768f84d-037d-4411-be26-360110420375,d418a17c-db40-4eb1-8f37-c4d026f3d1ca,monthly,2025-07-13 07:12:00,2025-10-11 07:12:00,active
30373252-5da8-4809-a383-27443ac6a80b,7fc719c7-7968-400a-9184-74528ca8a69a,monthly,2025-04-22 18:59:00,2025-12-18 18:59:00,active
a571e70e-90fd-451d-8e3e-0e72fbcf4002,5f799aca-f929-4d0c-95ca-e3fd6d8700cb,annual,2025-03-23 16:14:00,2026-03-23 16:14:00,active
dbd63480-503b-45c5-837e-efe38f41890f,d278e21f-1e95-433d-95f3-84f3f920687a,monthly,2025-06-16 03:36:00,2025-09-14 03:36:00,active
6f41fbda-e150-42d2-b091-e149834bb1de,54c2e6af-d3f8-4ab5-9b17-71fe650d7f5b,annual,2025-03-30 23:01:00,2026-03-30 23:01:00,active
bd1841e1-e66a-4314-8760-a09aacfba83c,54c2e6af-d3f8-4ab5-9b17-71fe650d7f5b,annual,2025-04-17 01:57:00,2026-04-17 01:57:00,active
1c34e8a6-0ae4-4236-b2b6-8306cd70407c,54c2e6af-d3f8-4ab5-9b17-71fe650d7f5b,annual,2025-05-05 04:57:00,2026-05-05 04:57:00,active
95eebd67-930f-4e52-9165-91b888434607,54c2e6af-d3f8-4ab5-9b17-71fe650d7f5b,annual,2025-05-05 04:27:00,2026-05-05 04:27:00,active
11aed016-d339-40e1-aeef-10ddd7c168fe,a763e17a-102b-4afa-bf62-6423cff8fc1b,monthly,2025-03-23 02:17:00,2025-05-22 02:17:00,canceled
1fa976fe-dac6-45d8-84f8-21ce2be6955e,a763e17a-102b-4afa-bf62-6423cff8fc1b,monthly,2025-05-03 10:55:00,2025-08-31 10:55:00,active
fba1f51d-e49d-4411-ba7a-6717517bb376,1717e65d-0166-4e1a-94e6-bb2ad7f5ae2f,monthly,2025-05-13 21:27:00,2025-09-10 21:27:00,active
76f84dd4-6af7-4e9f-91ca-70d135ee7d54,1717e65d-0166-4e1a-94e6-bb2ad7f5ae2f,monthly,2025-06-11 08:32:00,2025-09-09 08:32:00,active
fdc889a5-a004-4ef7-839d-70e292c7e22d,3cd9e227-8195-4042-8726-7b659da5e5d8,monthly,2025-03-28 18:42:00,2025-05-27 18:42:00,canceled
f15c509b-96ae-4fa2-8e08-02e0e5484204,3cd9e227-8195-4042-8726-7b659da5e5d8,monthly,2025-03-28 19:10:00,2025-08-25 19:10:00,active
d90c81e2-fdc1-4c17-a2f1-d55528ede2f3,3cd9e227-8195-4042-8726-7b659da5e5d8,monthly,2025-04-30 05:51:00,2025-08-28 05:51:00,active
97f330f3-c6c3-4ac9-9323-6a134078c932,6fc09c41-8c0d-459e-8b0b-6a303e8c9aec,monthly,2025-06-10 05:28:00,2025-12-07 05:28:00,active
6666a6b3-4150-45dd-9188-e19f67954235,6bff984e-1a37-40de-a5f6-1910db013544,monthly,2025-07-08 22:15:00,2026-04-04 22:15:00,active
75977ca2-72bf-4676-9c7f-21e19fd89f70,7ff866b7-bb6e-48b5-9969-3124cb93e3b4,monthly,2025-07-27 16:08:00,2025-11-24 16:08:00,active
9fac5e1c-40fc-4093-be31-b622bea70588,057746e8-fb7a-47c9-81a1-e9e85a3962ef,monthly,2025-03-19 03:14:00,2025-06-17 03:14:00,canceled
6f21bd20-f683-414f-8570-bf1dc3b2f1e5,73876877-aa2e-4d14-98f2-bff9744ba8cd,annual,2025-07-06 02:44:00,2026-07-06 02:44:00,active
313d3830-ead1-4e3f-8500-c26ce7eaaa7d,ebefab50-c267-47b5-8b17-3f328bf432e9,monthly,2025-04-15 03:42:00,2026-06-09 03:42:00,active
9c6cba31-4b23-4116-b626-21d34d03834c,f196ebb0-6621-46e6-a98e-2710769a242a,monthly,2025-07-08 15:57:00,2025-12-05 15:57:00,active
7d725f94-7f25-44a5-8166-aa7b7115a624,a2f1dd92-129f-4aae-a480-c0beca0c6f37,monthly,2025-06-03 01:46:00,2026-03-30 01:46:00,active
50687671-6f9a-4c36-9e54-638aec8b4ed9,696a9b08-b026-4e37-941b-681ccde27cf2,monthly,2025-07-15 18:45:00,2027-02-05 18:45:00,active
c3adc661-ef6c-4e96-8d87-77e235c7935e,056406fb-4ea0-427f-9159-dd9eb50000fc,annual,2025-04-23 13:02:00,2026-04-23 13:02:00,active
de29710a-1714-442b-b930-e1aba6c6bcfc,056406fb-4ea0-427f-9159-dd9eb50000fc,annual,2025-06-01 02:43:00,2026-06-01 02:43:00,active
06df3669-ab4a-49a8-b3b3-46a19b968b8d,0306f5f2-28d6-44e3-91b4-71c00415f004,annual,2025-03-29 23:29:00,2026-03-29 23:29:00,active
543c41b7-94f1-413b-be0e-23eddac978af,0306f5f2-28d6-44e3-91b4-71c00415f004,monthly,2025-04-01 22:43:00,2025-12-27 22:43:00,active
78a10a71-9a8a-417a-9767-161b5c75a6fc,0306f5f2-28d6-44e3-91b4-71c00415f004,annual,2025-05-09 15:05:00,2026-05-09 15:05:00,active
54e11bb0-bb2d-4910-b7dc-344d6df5dab9,1a186edb-fcba-458d-8acf-eef10a87df59,monthly,2025-06-23 16:09:00,2025-09-21 16:09:00,active
4dec124b-9fc5-40c9-ba5f-5338a0dbf7c6,85570acd-132b-4260-b0b7-362889b3ce76,monthly,2025-04-13 03:12:00,2025-11-09 03:12:00,active
344db23c-2908-4562-bccc-116b140374ae,85570acd-132b-4260-b0b7-362889b3ce76,annual,2025-05-18 11:16:00,2026-05-18 11:16:00,active
4855c999-c1d8-4a89-985e-12ee593aec76,85570acd-132b-4260-b0b7-362889b3ce76,annual,2025-05-23 23:39:00,2026-05-23 23:39:00,active
bc656e0b-533f-47f0-9d9f-df6dcc7a81b8,85570acd-132b-4260-b0b7-362889b3ce76,monthly,2025-06-14 03:41:00,2025-09-12 03:41:00,active
cbd042e5-0371-4ac1-819a-da0a9b05c150,b6c02441-ffc7-4976-b336-c429b6ff187a,monthly,2025-03-22 11:34:00,2025-10-18 11:34:00,active
5e5078d9-39d3-4ab1-8611-0cddd8fea92d,9078e1a7-fecf-40df-ab32-1f47bb5da8be,monthly,2025-04-12 03:35:00,2025-09-09 03:35:00,active
ff60b887-911f-4430-9d57-2f0966e0d864,9078e1a7-fecf-40df-ab32-1f47bb5da8be,monthly,2025-04-15 08:35:00,2025-07-14 08:35:00,canceled
e75a1ae4-4e01-4316-a7db-87b1d5cfe20d,ed30f11a-dc7d-4632-8f01-04d2822c3bbd,monthly,2025-07-18 14:03:00,2025-10-16 14:03:00,active
1d0dd3a8-c732-4a8b-86ec-c70907f9417d,624b4512-bc85-441b-b9da-634023bab4ad,annual,2025-06-05 03:42:00,2026-06-05 03:42:00,active
283025b2-1192-4a41-a6cf-f80d3b052e35,c69a0bed-71ed-4e2c-80e5-d05251ba131e,monthly,2025-05-25 10:52:00,2025-10-22 10:52:00,active
968fa8dc-37cd-448a-9cba-dff68b8cf536,c69a0bed-71ed-4e2c-80e5-d05251ba131e,monthly,2025-07-01 16:01:00,2025-08-30 16:01:00,active
38d34025-f901-49fc-89a2-ad0f1b24c78f,c69a0bed-71ed-4e2c-80e5-d05251ba131e,monthly,2025-07-22 18:15:00,2026-12-14 18:15:00,active
b56223e8-dffd-4697-a43b-2443c50651f7,93d29f5d-c89b-4f32-b460-c35c89427ffe,annual,2025-04-08 08:33:00,2026-04-08 08:33:00,active
1ce59f92-9841-486e-9efa-d3f86cd965b9,2f0d0496-e055-4db3-829c-5302622f8529,monthly,2025-04-02 03:03:00,2025-06-01 03:03:00,canceled
0dc7d5c0-36fc-4b05-8a01-2c3ea3064bdf,3d6776b7-9ec1-441a-b15f-ca1431abae2c,monthly,2025-06-21 14:45:00,2026-01-17 14:45:00,active
8c13860a-8a95-493c-bfa1-3ed0c41747cb,3d6776b7-9ec1-441a-b15f-ca1431abae2c,monthly,2025-07-09 12:53:00,2026-05-05 12:53:00,active
5b5ea72c-e5ba-4ea3-b6b6-0b19f19dcf35,3d6776b7-9ec1-441a-b15f-ca1431abae2c,monthly,2025-07-26 06:11:00,2026-01-22 06:11:00,active
946301a8-f420-40c1-8d4d-000a68a2a6ad,a928ea88-c1de-466a-afba-1fc453c0d984,monthly,2025-04-30 10:20:00,2025-11-26 10:20:00,active
caaab3e6-f22c-42cc-a95e-2164166d93b6,33bf8820-c541-4a9e-b92d-6318ae72c5b9,monthly,2025-06-12 03:04:00,2025-08-11 03:04:00,active
becec034-3035-42cd-b590-c5ddf5caf4f7,33bf8820-c541-4a9e-b92d-6318ae72c5b9,monthly,2025-06-12 20:33:00,2026-01-08 20:33:00,active
b5adaa6c-1332-4db2-bc96-e4e7cee46cee,9e610e16-ad92-406b-b53a-b55a105a5ba4,monthly,2025-04-21 03:35:00,2026-06-15 03:35:00,active
adf06c06-87d1-4f8f-bdb5-aa8c9788a836,9e610e16-ad92-406b-b53a-b55a105a5ba4,monthly,2025-05-14 02:04:00,2025-09-11 02:04:00,active
10236117-b3e3-4d8b-99a3-3ce795a0a17a,9e610e16-ad92-406b-b53a-b55a105a5ba4,monthly,2025-05-25 00:56:00,2025-07-24 00:56:00,canceled
2cd89021-7ee5-45ba-aa1e-8ceb1da39e20,9e610e16-ad92-406b-b53a-b55a105a5ba4,annual,2025-06-23 13:17:00,2026-06-23 13:17:00,active
ca345cfd-880c-47ed-9cc3-9bdaeff1a7fd,eedc532f-388b-421e-ad8b-ab9d27789749,annual,2025-07-03 03:15:00,2026-07-03 03:15:00,active
ff2ac005-fe1b-4d4b-800c-adc3d6ace568,93c60e59-500a-4c31-b46c-9543d3c13f17,monthly,2025-04-01 15:04:00,2025-05-31 15:04:00,canceled
232abc2b-d9a7-4083-92e4-049214f77df2,93c60e59-500a-4c31-b46c-9543d3c13f17,monthly,2025-07-02 10:07:00,2025-12-29 10:07:00,active
8e9867d1-ce08-4ad3-a542-af70bad4b7ae,93c60e59-500a-4c31-b46c-9543d3c13f17,monthly,2025-07-02 09:48:00,2025-12-29 09:48:00,active
cb6d99e2-a778-438c-b72e-7b6182996c42,93c60e59-500a-4c31-b46c-9543d3c13f17,annual,2025-07-02 09:44:00,2026-07-02 09:44:00,active
cc904eff-8d29-45cf-8558-20ee30e24320,023da9f0-3ab6-485b-92d2-e00b922705cf,monthly,2025-04-08 05:16:00,2025-06-07 05:16:00,canceled
f90d3c60-183f-4839-93a7-33ab96990aeb,69246f93-2984-4b39-a465-d087193bcff6,monthly,2025-06-17 23:59:00,2026-03-14 23:59:00,active
761ed1cb-0325-4c3e-b254-8e4d8be6267c,fa5155d0-7d01-4661-bbd5-a3577d672093,monthly,2025-03-25 21:09:00,2026-01-19 21:09:00,active
f4a6778f-0f33-44d8-8536-01b26a617bbe,530bae16-79d8-4cc8-bdac-8f7a19c5bbc2,monthly,2025-03-27 17:43:00,2025-05-26 17:43:00,canceled
bf2f3f52-4746-41c9-9672-8c727f677bc8,530bae16-79d8-4cc8-bdac-8f7a19c5bbc2,monthly,2025-03-27 17:05:00,2026-02-20 17:05:00,active
51ba02ed-ace7-43b6-917c-e0477e2a31f5,530bae16-79d8-4cc8-bdac-8f7a19c5bbc2,monthly,2025-06-24 18:04:00,2025-10-22 18:04:00,active
218b8d55-a873-441e-96c0-4b8cafee6740,db0f449a-579c-4b48-b5d4-b189a0990dad,monthly,2025-03-30 12:44:00,2025-09-26 12:44:00,active
297fffa8-f59e-4b8d-8cec-dda4be9062b2,db0f449a-579c-4b48-b5d4-b189a0990dad,annual,2025-04-07 12:17:00,2026-04-07 12:17:00,active
2ac54a37-fc89-4a36-a8d6-e8df2122a240,db0f449a-579c-4b48-b5d4-b189a0990dad,monthly,2025-06-30 08:36:00,2026-05-26 08:36:00,active
f25724b0-c6f9-40da-a647-ae1b35982c00,db0f449a-579c-4b48-b5d4-b189a0990dad,monthly,2025-06-30 08:57:00,2025-08-29 08:57:00,active
ab3a2c8e-b332-4edf-9f4c-b52be967be97,db0f449a-579c-4b48-b5d4-b189a0990dad,monthly,2025-07-10 15:19:00,2025-09-08 15:19:00,active
