user_id,signup_ts,country,platform,persona_segment
ae007669-de5c-44dc-9416-d5f3af20a209,2025-03-01 09:27:00,BR,web,bounce
7bcb7f38-9c57-47d8-a4ae-5ca46de6a016,2025-03-01 09:46:00,US,android,bounce
28499aa4-8faa-495d-855e-1ff6bca986cd,2025-03-01 09:54:00,DE,android,casual
43cf4cfd-8aed-4835-837b-69a267073c8e,2025-03-01 10:32:00,DE,android,bounce
d98c4259-d0e2-435f-a563-f32bb48e536f,2025-03-01 10:33:00,US,android,casual
dd06a60c-5497-41f9-998b-73f3dc4dc9b9,2025-03-01 10:48:00,US,android,bounce
415d1d6a-e10d-4730-9878-d8d80100e7f7,2025-03-01 10:48:00,US,android,bounce
e1ad8ac1-a483-4a90-b0fd-0c880f2e4691,2025-03-01 11:00:00,US,ios,bounce
e6c21334-fe2f-4118-b29f-a586d2425e86,2025-03-01 11:05:00,BR,android,power
f59f9238-21d9-4b4e-be8f-29827efb1cb7,2025-03-01 11:24:00,US,ios,casual
2d603a0b-7b39-4cec-8873-5da7733baa60,2025-03-01 12:44:00,US,ios,power
32216b16-762a-42e4-b004-786391d66742,2025-03-01 13:19:00,CA,ios,casual
23dcc5a3-9565-4c33-aa4b-d4c3a4c08ff1,2025-03-01 14:42:00,BR,ios,power
727dd3d5-1bcf-440d-9d45-c8b9207a3a6a,2025-03-01 14:43:00,US,web,casual
b0ba1009-45e5-4b1c-87d0-310dc4961e28,2025-03-01 15:18:00,US,android,casual
c71df850-466b-44df-86a9-b3f440dcf7ba,2025-03-01 15:27:00,DE,ios,casual
75608e90-fb41-4784-a716-33b34fba0f9c,2025-03-01 16:24:00,GB,ios,casual
2507f306-aa86-477f-aba4-2dec594f7920,2025-03-01 16:43:00,US,android,casual
be04fe67-1c00-4920-ae1a-cf8097e5f6a7,2025-03-01 16:44:00,US,android,bounce
b7294790-1662-4d9a-b134-674fd4b9b1c6,2025-03-01 17:31:00,DE,ios,power
76ba8a47-f340-4765-b741-f4e4834a708c,2025-03-01 17:44:00,IN,android,casual
d9f168cf-20ce-4222-b118-0dcfbba7e89f,2025-03-01 18:08:00,US,android,casual
10440a5e-2f29-4ad1-9c2f-990f6066a66f,2025-03-01 18:43:00,IN,web,casual
f172da56-a6c0-4242-9013-1029ed1410e0,2025-03-01 19:15:00,US,android,casual
eeaeb13e-8b1b-4560-a345-4c5581947ded,2025-03-01 19:29:00,IN,ios,casual
d71c1d9f-a0ec-4058-9d81-051da3905959,2025-03-01 19:59:00,GB,android,casual
6b413847-f6d9-4761-bfd4-40fdfc38363e,2025-03-01 20:50:00,AU,ios,power
2755b5c5-e366-4648-aabc-c4441b7fe9c9,2025-03-01 21:27:00,US,android,power
b389d055-26e9-45e2-aead-508bb9a08892,2025-03-01 22:58:00,US,ios,power
bede95ca-90d8-48fd-98fe-c0c581c1a969,2025-03-02 00:17:00,IN,android,casual
88615b91-c6b0-48e6-8b20-4fec38c2319d,2025-03-02 00:29:00,US,android,bounce
0e4727e0-8ae3-4477-b44d-73fc833af7e4,2025-03-02 01:09:00,US,ios,casual
83744e70-b200-4f97-b726-673f3518f22b,2025-03-02 01:16:00,US,ios,casual
20d07ab2-d54a-43b0-8b4e-dd7ebf80ff37,2025-03-02 01:46:00,DE,android,casual
7f9e861a-7842-4a88-9a36-f74ba08c55c9,2025-03-02 01:54:00,US,ios,casual
0e42a506-bbe1-4acc-93c9-1671103871c8,2025-03-02 02:55:00,US,web,casual
a4ab7f24-1e6d-448b-ac3c-874fe8b8b69f,2025-03-02 03:27:00,BR,android,bounce
187011bb-6d89-4c0b-82d4-b57b7ba3debb,2025-03-02 03:44:00,DE,ios,casual
765ce173-435c-4675-a69d-8da320a9990a,2025-03-02 03:44:00,DE,ios,power
07b01f2b-dbfd-4803-8a37-670016127d54,2025-03-02 04:25:00,BR,android,power
3c3aea76-5bbb-4285-9532-47ddbd6a9681,2025-03-02 04:50:00,GB,ios,power
6d5686c7-a99c-420e-aeaa-273b3bf9506d,2025-03-02 04:56:00,US,ios,casual
6efede3f-8020-461e-adcb-1f4ce4fd091a,2025-03-02 05:34:00,US,android,bounce
bf53b8b3-189f-4059-aacd-e91a7d2b5d20,2025-03-02 05:45:00,DE,ios,casual
11311509-305d-4149-9e5a-f418c151fb6f,2025-03-02 06:13:00,IN,ios,bounce
303d38e4-5357-439f-962e-b56b509b7314,2025-03-02 08:34:00,IN,ios,casual
1cd758c8-e793-4f11-8c01-51f8a5ac115b,2025-03-02 09:16:00,IN,android,casual
46db6a50-6196-4400-b95d-ff63e3cf73db,2025-03-02 09:38:00,US,ios,power
ac04f40f-8a0f-4bf1-98c2-f1c5302de741,2025-03-02 10:39:00,IN,android,casual
c5162e5a-9baa-4507-b7c1-e53b67fe335c,2025-03-02 12:43:00,DE,android,casual
50f30922-ef80-413b-9d10-aac52fbbf56b,2025-03-02 13:06:00,US,android,casual
c3d01ddf-5b16-4c3a-8461-91b56d74cd62,2025-03-02 13:13:00,DE,ios,power
d6a253ec-408c-4292-bc6e-d9c03d080eda,2025-03-02 13:17:00,IN,web,casual
2afc4ab1-4549-47d0-9820-d86f18d91126,2025-03-02 14:33:00,GB,android,casual
1f165fde-65ba-4a84-8372-8fd3a28f2d94,2025-03-02 15:24:00,US,ios,casual
fb5a99f6-c9b2-4328-b43e-533c25ac4d45,2025-03-02 15:31:00,US,ios,casual
754439e5-9861-45d1-b11d-2c134c416387,2025-03-02 15:50:00,US,android,power
2619e810-ba15-433d-b59f-3eba9d73eb3e,2025-03-02 16:10:00,AU,android,bounce
6cf4f0ab-3215-49e3-9721-ad4b97c4bdf6,2025-03-02 16:11:00,US,android,casual
6f3c4bc3-8e94-41b1-b9d7-37c1007924fe,2025-03-02 16:21:00,IN,android,casual
7bc0c610-4e67-4d0e-bc59-2f6879496175,2025-03-02 16:24:00,IN,android,bounce
127ab75c-fe00-4b92-99f9-f3ee26ebc0e3,2025-03-02 16:27:00,US,android,casual
1d99dc11-8a1e-4c6d-ad27-cb8495096320,2025-03-02 16:40:00,BR,android,casual
f3c3990d-f43a-45cb-8c56-10c87cde7ec1,2025-03-02 16:43:00,CA,android,casual
a36880d7-8684-4b9f-a5cb-7399c96b0b07,2025-03-02 17:30:00,CA,ios,casual
c00b30df-b730-4e50-8a24-800f77c0402f,2025-03-02 18:06:00,IN,ios,casual
b6005dba-6d55-4a41-87be-bf9aedb13ce7,2025-03-02 18:16:00,CA,ios,casual
64da36af-4b2b-4a32-8cae-54b3ebf59df0,2025-03-02 18:22:00,BR,android,casual
60cfdb50-12c9-4041-9c74-2b02c3106734,2025-03-02 18:24:00,US,android,bounce
26c3b27a-fd13-451f-9919-322559885a1a,2025-03-02 18:57:00,AU,android,casual
2c3cf4df-72eb-4b62-ad3d-a6fa77dee021,2025-03-02 18:59:00,US,web,casual
162d61db-56cb-4948-9d8a-6a7c1b7780dd,2025-03-02 19:04:00,BR,ios,casual
b075c611-96ee-484b-a36a-dccb0433829c,2025-03-02 19:26:00,US,web,casual
b2f5cb62-884f-4e73-a26c-75c39bb073ba,2025-03-02 22:34:00,US,android,bounce
ca5bf4a1-0133-40ea-83bd-41c77a0910d4,2025-03-02 23:07:00,IN,android,casual
561cd2ea-42ae-4448-b5fc-a2e7141de3a9,2025-03-03 00:29:00,IN,android,casual
17160f78-bedb-4e98-934d-1883fc001480,2025-03-03 01:39:00,US,android,casual
901dc53f-134d-4d78-9e91-bdd2fb19dab9,2025-03-03 01:41:00,US,ios,power
87c653f9-d77d-4812-bac1-d2589d97c13f,2025-03-03 02:09:00,US,ios,casual
4ebb28cf-85e7-4ae5-8b29-a390d83c703e,2025-03-03 03:12:00,US,ios,power
ec863dfd-a862-4b42-9d3e-c9721e398cbb,2025-03-03 04:06:00,US,web,casual
b3f6096c-e5f9-4eb2-ad09-c395b0dc0221,2025-03-03 05:18:00,US,android,power
bc559b06-6859-4aaa-b9f8-9b40e7ab6c99,2025-03-03 05:26:00,US,ios,casual
d00e8785-f7fa-458e-ab99-8160aceccfd3,2025-03-03 05:31:00,IN,web,power
8014b25a-b665-4ff1-b386-821c1647d6d0,2025-03-03 06:01:00,IN,android,casual
082d55dd-0010-4f94-baa9-5c871a284337,2025-03-03 06:14:00,DE,ios,casual
58ba02df-3f51-453e-b8ac-258b5bc80e4d,2025-03-03 06:17:00,US,web,casual
f0c77808-1e53-4c26-858b-eaaa4803a271,2025-03-03 06:53:00,BR,web,power
0815c3c7-1b35-4a37-85d5-faad0d4ee27b,2025-03-03 07:27:00,BR,ios,casual
a85be69d-a8b7-4ec0-a6a5-91ed4bee51d6,2025-03-03 07:50:00,US,android,bounce
6460b7db-8131-4401-b59e-243472950f9f,2025-03-03 08:40:00,US,web,casual
dabfe143-55f7-499e-80a2-31f605f49c00,2025-03-03 08:55:00,US,ios,bounce
ac926704-ed35-43e3-aef9-a6e756557687,2025-03-03 09:08:00,IN,web,casual
361f3df3-107b-430f-9998-c1750445ab8f,2025-03-03 10:03:00,US,ios,casual
191c7cef-6d32-4051-9d27-3f535a0b73c3,2025-03-03 10:20:00,AU,ios,casual
8e183670-9b2f-47d1-9f5f-3a02d5f8109e,2025-03-03 10:28:00,IN,android,casual
bdab5816-8175-4c4a-a41b-6ade2e5e9913,2025-03-03 10:30:00,IN,android,bounce
639c08a0-e225-4f0f-9736-74e343e9e08e,2025-03-03 10:53:00,IN,android,casual
5088a094-dca3-47ee-9161-1dc8608f513d,2025-03-03 11:48:00,US,web,bounce
3409d023-8067-46b9-a6d7-4e19aab95bf3,2025-03-03 12:25:00,IN,ios,power
46b70d88-acb1-438f-a496-e20a2afd2d21,2025-03-03 13:25:00,BR,ios,casual
7dbf9515-a4a4-4513-a01c-b70b66e29c56,2025-03-03 14:11:00,DE,android,casual
72e2ffe9-0f94-466d-b9b5-b76fbc8f389b,2025-03-03 15:15:00,IN,android,bounce
b19c46a3-5f7f-4edd-972f-1db21b322374,2025-03-03 16:07:00,US,android,bounce
585c2509-d744-474d-9da7-7542ce24dc35,2025-03-03 16:17:00,IN,ios,casual
dfd322a5-6323-4abe-a8eb-bdd696573666,2025-03-03 19:06:00,GB,ios,power
752db817-bb31-4b26-b816-2114d3749050,2025-03-03 19:09:00,US,android,bounce
074b8bb1-39d6-4088-a28d-7dfa526bd7c5,2025-03-03 19:14:00,CA,android,bounce
5f001db6-ee1f-4a32-97e1-abe752d99d10,2025-03-03 19:42:00,AU,android,casual
4e4287ea-3da4-421d-8cbc-4b03d4e1eda8,2025-03-03 20:34:00,US,ios,casual
dd0dccef-a155-4bb6-ab3a-5207736d0417,2025-03-03 21:34:00,IN,web,casual
f30d4313-e1c2-43a6-b9bd-d75ed1a3ffd4,2025-03-03 21:38:00,GB,android,casual
a192e1d6-dc02-4b84-9d0d-1054686aa5ed,2025-03-03 21:58:00,GB,web,casual
9a4a50c1-e9e8-469d-bcb7-4c08edfc9f3b,2025-03-03 23:32:00,US,ios,casual
45ee9833-b060-433e-8133-c0b0a901665f,2025-03-04 00:40:00,IN,ios,power
8c6f5c1b-9970-4d2c-bd7c-5c21e1837548,2025-03-04 00:52:00,US,android,casual
c1e8d127-b0af-4e5e-abdf-49832fd5a20e,2025-03-04 02:00:00,GB,ios,power
07b42687-6f94-46eb-82a6-cbca227f3535,2025-03-04 02:19:00,IN,android,casual
e631018f-92ba-4fe3-9164-4b76125c80e2,2025-03-04 03:21:00,US,ios,casual
076b4e8b-842c-4594-b9a7-aebf3ae9a0ce,2025-03-04 03:26:00,GB,ios,bounce
67c420ff-3a4f-49cf-acff-86dd7fee3d10,2025-03-04 03:31:00,IN,android,bounce
4acaba96-ea60-46d7-b00d-98a5921b957a,2025-03-04 03:37:00,US,web,bounce
722ac3c2-99a1-4996-9193-6084362a29cf,2025-03-04 03:40:00,US,ios,power
d30cbb77-70e4-41ed-9244-d24d237bea1a,2025-03-04 04:42:00,IN,web,power
8ba9b3ff-42dc-48c0-adcc-b0d6cc4e3f64,2025-03-04 05:16:00,BR,ios,casual
d10f72b3-46bc-4bca-a782-6f1ac0a28327,2025-03-04 05:21:00,IN,ios,bounce
4b0625e2-c5db-44c6-b4aa-9f0090e69e9a,2025-03-04 05:55:00,BR,ios,power
83ba8107-c7d2-494f-8748-a2bb66cfd6e4,2025-03-04 05:57:00,US,ios,bounce
27cf0310-95c4-4b79-953f-165e79588551,2025-03-04 06:06:00,IN,android,casual
9a53f160-869d-476b-9bc6-23d8eac370d5,2025-03-04 06:08:00,US,android,casual
731f6e18-cf56-47f0-8063-19e7b71efaf2,2025-03-04 06:59:00,IN,android,bounce
a08336ee-d427-410e-99e8-aad6113320d6,2025-03-04 07:47:00,US,web,bounce
a7342ae3-f030-4d57-822f-9e3104912bb5,2025-03-04 07:55:00,IN,ios,casual
b661d017-906a-4032-a7c5-b6ec9cc45d8c,2025-03-04 08:39:00,US,android,power
eb6830b1-3300-4847-80f6-81e82da9d6e2,2025-03-04 08:43:00,BR,ios,casual
c8fde5a5-275c-4a69-a69f-eaa9fe0ad13b,2025-03-04 08:59:00,GB,android,casual
acddcb56-0f61-4a71-95e5-9196c6ad8a06,2025-03-04 09:34:00,BR,android,casual
14421cf2-8412-4869-a857-9db5ccdaa7c9,2025-03-04 09:44:00,US,ios,casual
826f8b26-884a-4fd3-8166-945d8b55a8c9,2025-03-04 09:59:00,DE,web,bounce
48bff49a-8ce1-43d9-a393-e9b795ff400e,2025-03-04 10:00:00,US,web,casual
a48163bc-e07d-4e43-bbe2-e5a0faefd274,2025-03-04 12:27:00,US,android,bounce
3f336ae1-2017-4a07-bc2a-c3970bffd26e,2025-03-04 12:58:00,US,android,bounce
5ec3543f-ff52-4647-96f8-12923923d804,2025-03-04 13:43:00,US,web,casual
cc590083-7b3e-432a-bce9-1d6c4f759070,2025-03-04 14:33:00,US,web,casual
89d6bd53-94da-440b-96a1-5dff0ac5c1ce,2025-03-04 15:10:00,US,android,bounce
58adee64-0227-4aa5-bf8b-f63354819ae0,2025-03-04 15:17:00,BR,android,bounce
54d72341-38df-4e5a-baf6-b6c7ed825e58,2025-03-04 15:34:00,US,ios,casual
e9f506e6-29fc-4e71-8e00-31d3c4613c84,2025-03-04 15:36:00,IN,ios,casual
5f7a11b8-1f0a-48ed-884c-38cb2df2dc1b,2025-03-04 16:06:00,IN,android,power
6e4c6640-f18f-420c-952c-549d61f6de14,2025-03-04 16:28:00,US,android,casual
8408f473-c879-48db-a0e8-e841e84ac36d,2025-03-04 16:57:00,BR,android,casual
7fbba197-3a63-49bc-9d31-a2aeb665bb60,2025-03-04 17:05:00,CA,android,bounce
446102aa-49cd-41ec-bb78-9bb63afa2550,2025-03-04 20:57:00,IN,android,power
ccc757ca-8c34-4e77-be4c-b9cdc5d4a218,2025-03-04 21:17:00,BR,ios,casual
2b1f4bcd-039c-4b63-9e98-cb59287ba433,2025-03-04 21:28:00,DE,android,casual
ab917f99-17f2-4610-bb0a-82fafdaf57c0,2025-03-04 21:42:00,US,ios,casual
291c8464-5b85-4381-9cd7-020b3e1373bb,2025-03-04 22:13:00,AU,ios,casual
09a997b1-734b-4ea5-8fd7-00c3478521e9,2025-03-04 22:25:00,US,web,casual
d37580d9-cfce-46f0-aeb0-0353ef89ade3,2025-03-04 22:32:00,US,android,power
15632b85-ca77-4629-ae5a-d80ca71a4700,2025-03-04 23:02:00,GB,ios,casual
f65e89b1-480c-4d32-9f02-5d0f8394d9c5,2025-03-04 23:37:00,BR,android,bounce
e2d854d3-b668-4021-82ec-824fadb00e16,2025-03-04 23:59:00,US,web,casual
ec2c528e-e88f-40b5-bf5a-5b1def3b7e6c,2025-03-05 00:28:00,BR,android,casual
e3d5d1e1-92fe-44df-a037-73fb620c7da3,2025-03-05 01:21:00,US,android,casual
15473e5e-91df-47e9-bc5f-cb5f4be10b7f,2025-03-05 01:28:00,US,web,casual
ac57eb85-a668-4965-a86c-14364ffdfb81,2025-03-05 01:34:00,IN,android,casual
892e2579-2d26-4702-be44-254cee46b4d3,2025-03-05 01:45:00,US,ios,casual
62b9a210-489e-4003-a9b3-f57c3f0e7a3d,2025-03-05 02:04:00,US,ios,casual
6f80e52f-16a6-41fa-97c1-9c1e21b77285,2025-03-05 02:12:00,DE,ios,casual
779326b2-e640-44d9-9e10-5962551e6e90,2025-03-05 02:50:00,BR,android,casual
84f56f1e-efa3-4652-8370-df1f6f91dcf7,2025-03-05 02:59:00,BR,android,bounce
22833493-bc83-46b3-8088-e15a98724e67,2025-03-05 03:15:00,CA,web,casual
3e7f121a-f1ba-402d-bcbe-1d27e39b0af8,2025-03-05 04:17:00,BR,web,casual
9a89acea-176a-4601-ae97-0871261e8289,2025-03-05 05:08:00,GB,android,casual
6bdd9a30-d5cf-4dc8-b91e-5b45facd29f6,2025-03-05 06:16:00,DE,android,bounce
ba47f96a-3a6d-4616-9009-25227433bf3a,2025-03-05 06:55:00,BR,android,power
ee744cb0-7025-401e-9d3c-1772cfc55071,2025-03-05 07:34:00,DE,web,bounce
9dd7740f-880e-4254-b2a8-3d50e0bc491f,2025-03-05 08:08:00,BR,ios,power
4fabaeec-b4d6-4e2b-aa0b-30acec312ca2,2025-03-05 09:41:00,IN,web,casual
f58f3e12-ce91-406e-97e9-ec830a4c3385,2025-03-05 10:09:00,IN,android,casual
b3f7b3d0-0195-453b-b35e-497a9e7c1798,2025-03-05 10:32:00,DE,android,casual
8e46505c-9312-4786-b668-6ae2a756b706,2025-03-05 11:00:00,BR,android,power
315ca9a0-7060-4513-bb92-3fc1ad023fa0,2025-03-05 11:54:00,US,ios,power
d6ebb10e-faa6-40bd-9e92-4fe0937ded78,2025-03-05 11:57:00,US,android,casual
a9df35b5-cfd9-408c-9b58-bc51be0b260f,2025-03-05 14:29:00,IN,android,casual
ccc10f71-c8f3-4ddf-b991-7c1246472e52,2025-03-05 14:32:00,CA,web,bounce
0f0983f1-817f-4ece-bf31-1ef39aa816dc,2025-03-05 16:46:00,US,android,casual
e6dd6b8c-60da-4d2d-b21e-f0d727f0ea2c,2025-03-05 17:27:00,IN,ios,casual
c58b4f0b-171d-4aaa-91ce-103d7db1c2a2,2025-03-05 17:52:00,GB,web,casual
17bcd014-b332-452b-83a7-f8af241f6aac,2025-03-05 18:36:00,US,android,casual
99d0d701-f7c6-46f2-8862-d03c7011bf1a,2025-03-05 19:10:00,BR,ios,casual
c10e22e9-3fd6-4e0f-83f3-f6d49d965945,2025-03-05 19:19:00,GB,web,casual
b0012984-1227-4d64-89b8-3455aa042c29,2025-03-05 20:30:00,IN,android,power
2d3848a0-8122-4815-8a0a-eac24685fb9c,2025-03-05 20:37:00,AU,android,casual
053d5918-7dc4-4768-91a5-42c710698c54,2025-03-05 21:40:00,IN,android,casual
9baaceac-e0d6-4e23-bb01-40b9b3e28f14,2025-03-05 22:02:00,US,android,casual
9d3eec38-9338-4a46-bb60-99ce1b63bc7c,2025-03-05 23:02:00,IN,android,bounce
48031df8-0315-449a-9468-33b87ef9fd29,2025-03-06 00:27:00,US,web,power
1f9a96f2-0875-4bfb-84ee-32ebf8bc4508,2025-03-06 01:39:00,IN,android,casual
947bce3e-fa45-4caa-af85-566e96e8cce9,2025-03-06 02:01:00,GB,ios,bounce
e23c4738-0d0b-4b13-952b-ce0299ca218a,2025-03-06 02:15:00,US,android,bounce
16640002-9c2e-4f5d-9bc9-79d22b74ecc8,2025-03-06 03:15:00,IN,android,casual
055dd512-dac0-4d55-992d-1753ca80833a,2025-03-06 03:27:00,DE,android,casual
0b8373f4-3877-4751-8275-7610ef997e35,2025-03-06 03:28:00,US,android,casual
843df1a9-e696-4bb4-a75b-8291542b0af5,2025-03-06 04:53:00,GB,web,casual
05a68a7c-8f20-4144-b4d3-f4e59ca57d8a,2025-03-06 04:55:00,CA,android,power
729715f9-d90f-4611-a340-99d075667110,2025-03-06 06:47:00,GB,ios,casual
f7b3a2d7-0616-445d-b3f2-f3782557bef3,2025-03-06 08:23:00,US,android,casual
77333f62-a3a9-4c54-90ef-31e2ae6bd021,2025-03-06 08:37:00,US,android,bounce
352c7193-1f93-46a0-9967-28f068305322,2025-03-06 08:57:00,CA,ios,casual
2d29693f-a668-4c5b-9045-3010bfa078e9,2025-03-06 09:22:00,GB,web,casual
fb00ce5f-5e2f-4482-9c94-8454fca0a2c6,2025-03-06 12:31:00,AU,ios,casual
185ef3be-9bec-4e7a-8648-e7a33d7c4a51,2025-03-06 12:38:00,US,ios,casual
072ecf25-939d-45d7-be13-9d7169dfbd86,2025-03-06 12:40:00,BR,ios,casual
09cdcf89-3fe0-4f1f-a58b-b86fb5359cfc,2025-03-06 13:12:00,US,android,casual
0f4148ae-4879-4846-a887-8dcddabc9eb2,2025-03-06 13:25:00,GB,ios,casual
2af14775-3b54-49b2-b9aa-b47d19f9e199,2025-03-06 13:50:00,US,ios,bounce
acb7bee8-c577-4b41-9efd-1754d14bb9c4,2025-03-06 14:19:00,IN,android,casual
270d02b0-4dff-4d19-a95c-a1319b8c10ab,2025-03-06 14:55:00,US,ios,casual
fe0f4caa-6368-4626-a330-ea55f80d49fd,2025-03-06 15:17:00,US,ios,casual
b547250c-7411-4322-b9b9-031e337728c0,2025-03-06 15:23:00,IN,ios,casual
82a93d9d-b0d1-447f-bc27-82a50ac060f5,2025-03-06 15:23:00,US,web,power
930a57e7-e476-493d-9b9c-311d29dbf772,2025-03-06 17:24:00,US,android,casual
047610b4-9a1c-46ff-adca-4af4ec3f036f,2025-03-06 19:02:00,GB,android,casual
b1537449-b704-4021-801d-d8c4b3bb3bed,2025-03-06 19:37:00,IN,android,bounce
fdbaf8be-002d-4c0f-b2b2-ae0c0ce85999,2025-03-06 20:49:00,US,ios,casual
1587e813-e9e4-4aee-a2d7-ed93afdae251,2025-03-06 21:08:00,US,ios,casual
9ebf9dd9-d849-43b9-a1a6-24d3713932eb,2025-03-06 23:21:00,BR,web,power
20332e75-5865-4436-9402-1913d5b49ba4,2025-03-06 23:31:00,IN,web,casual
a79c98a7-b556-429d-93f7-08e375b5f3a5,2025-03-07 00:38:00,AU,web,bounce
e6df98d2-a51c-45a6-887a-0cba88795165,2025-03-07 01:28:00,US,android,casual
f7df6944-2fbc-46d2-8318-06e2e53b64c2,2025-03-07 01:58:00,IN,ios,casual
164354d3-9832-48ab-b6a9-4eb818b98a14,2025-03-07 02:03:00,CA,android,casual
cbb3c1be-f80a-47f8-bf52-ef55f2eef7b5,2025-03-07 02:48:00,US,web,casual
75728110-a17a-480b-b8ad-ff9c8f03e119,2025-03-07 02:54:00,US,android,power
6a801d2f-e358-4923-a756-9bf0d5b2126a,2025-03-07 03:24:00,US,web,bounce
a5a29d89-c115-49b2-b791-6a91add96021,2025-03-07 03:30:00,IN,ios,casual
1c8fbe00-64e6-4462-aefc-1ae5384dffff,2025-03-07 04:06:00,AU,web,bounce
52714f71-febf-4a36-b154-3d12b0c53e06,2025-03-07 04:08:00,US,web,casual
d4473c7f-8214-4eb9-a5bc-c1ae904cb0fd,2025-03-07 04:37:00,US,android,bounce
b3374c3e-0b38-404b-8f98-8a298f2ea060,2025-03-07 04:42:00,US,web,casual
c45121e4-7a90-4dae-a55f-d143b084cdcc,2025-03-07 04:56:00,US,web,casual
37b5f4cb-19ac-4ba6-9904-d63ad95823e7,2025-03-07 05:26:00,GB,android,bounce
1290632c-6006-4d1d-a41c-5eeb00709a63,2025-03-07 05:30:00,IN,ios,casual
c3818070-4665-42cb-8ee0-84bc11ecc278,2025-03-07 05:50:00,US,ios,bounce
c9f87c0a-f8e2-404d-ad56-8ac5c7d6dd90,2025-03-07 06:48:00,CA,ios,bounce
8c1e7888-b4d7-4ed1-815c-ec334c13f135,2025-03-07 06:54:00,CA,android,power
d0c1343b-cfb4-4244-95fd-5b12bee3be28,2025-03-07 07:01:00,US,ios,casual
ffcd4080-e717-486a-b6f1-208b9ecfe4e3,2025-03-07 07:15:00,GB,web,casual
96ec3b04-94cb-4757-b07d-50da2665da28,2025-03-07 07:39:00,US,web,casual
9694f33b-b042-4705-bfca-2ead5f13e931,2025-03-07 07:39:00,IN,android,bounce
ca85133e-0306-4008-a657-c6f7ad2e8e7a,2025-03-07 08:06:00,US,ios,casual
3fcda715-ef30-4b11-8478-da7a18abff37,2025-03-07 08:10:00,GB,ios,casual
56e94610-5276-4b17-8f9e-7a85cd5135bd,2025-03-07 09:02:00,AU,android,casual
1e4ca8b0-a406-456f-a7d5-25266d6d6a3e,2025-03-07 10:47:00,AU,android,casual
1436546b-59a1-481d-904a-6a4eaaf923bc,2025-03-07 11:28:00,US,web,casual
cb7f0bf4-3e74-494b-a355-2c50c28a657c,2025-03-07 11:54:00,CA,ios,bounce
d03a15b9-daa6-42b4-a104-7fb0e791b383,2025-03-07 12:01:00,AU,android,casual
4e939c6e-3b9f-4eb6-94a5-03a653e42b12,2025-03-07 13:03:00,IN,web,casual
b865c76b-cf30-463b-a1d7-5a2b91c2e15d,2025-03-07 13:05:00,IN,android,casual
544b4052-9365-4f2d-b906-b9cd734e0494,2025-03-07 13:20:00,GB,web,casual
1c472fb6-f7fd-47b1-8376-40179094fe5e,2025-03-07 13:31:00,GB,android,casual
c1adb78e-81a0-4d0a-b5bf-810510c1c636,2025-03-07 15:42:00,US,ios,casual
6ad56e8c-3dcb-440c-a392-76298499dea5,2025-03-07 16:40:00,IN,ios,power
9a4ad4ee-9cda-47ec-9f4d-f88ee8a47b6c,2025-03-07 18:10:00,GB,android,power
a8cb9f21-de35-4c9e-ab7c-cb7ae526b199,2025-03-07 18:12:00,US,ios,casual
6a6941bd-ee95-460e-b373-6747830d5e11,2025-03-07 18:57:00,US,android,power
789d38b2-26df-4b66-880a-e6c8a0c815ca,2025-03-07 19:12:00,DE,ios,bounce
617f2429-1a11-4c55-aa49-b35a0f014e01,2025-03-07 19:30:00,CA,android,power
a0588693-ac53-4223-8961-d3ada4f9496e,2025-03-07 20:06:00,IN,ios,casual
1728587b-067c-4729-b46e-5d634e1b6887,2025-03-07 21:58:00,CA,ios,casual
22e7900b-af88-4a30-b19d-93648d49cb9a,2025-03-07 23:03:00,GB,ios,casual
14a90a39-eabb-4c50-8f33-406ff61ce946,2025-03-07 23:24:00,IN,web,bounce
6a3403fe-7ca0-400b-8598-bd28abb36c11,2025-03-07 23:50:00,US,android,bounce
16b5a60a-0e89-454b-83ba-e14ae4480363,2025-03-08 01:11:00,US,ios,power
6125a60b-2d1d-4484-bb94-f024795f66fc,2025-03-08 01:32:00,IN,ios,casual
24912b9b-f8d8-44fc-8b4b-01090f89bd49,2025-03-08 02:07:00,IN,ios,power
7820a0c6-6511-48f7-a9c1-7822a7abc272,2025-03-08 02:35:00,CA,android,bounce
b2bafdad-06c1-4c36-a2ab-e64bb3f83e8e,2025-03-08 03:00:00,DE,ios,casual
87dda849-2a15-4495-921b-79921ae9df56,2025-03-08 03:55:00,DE,android,casual
1860a95c-ea0b-49ec-adf5-4ba5cb8f367a,2025-03-08 04:37:00,CA,web,casual
5040a3f3-ef4c-443b-96f2-f14a3416ea04,2025-03-08 05:15:00,DE,web,casual
260ca3a1-af33-40e5-b5e1-516f4648e215,2025-03-08 05:27:00,US,ios,casual
a2e7ac63-b8f1-45c5-8296-396b3c1632fb,2025-03-08 05:29:00,IN,android,casual
3a0f081d-cd08-47a1-b2ca-18f4fd1119a4,2025-03-08 05:57:00,BR,android,casual
b18d51c1-c3d0-4f64-8d08-f8188bceedbd,2025-03-08 05:57:00,BR,android,casual
35ab40f0-2ba6-4fe0-a04a-d8961871d867,2025-03-08 07:20:00,IN,android,bounce
36e99b95-d62e-4b60-9ebd-0b915dc801fd,2025-03-08 08:52:00,IN,android,bounce
71e17bfe-d935-4e9b-a1f2-ee279025ffa1,2025-03-08 09:46:00,US,web,bounce
